01 Año,02 Mes,04 Id Cargo,03 Orden,05 Puesto,06 Id,07 Valor,08 KPI,09 Resultado,10 Objetivo,11 Valor Real,12 Calificacion,13 Tendencia,14 Parametros,15 Suma Valor,16 Suma Calificacion,17 Calificacion General
2026,19,300,15,GERENCIA OPERATIVA,1010,5,INVERSIONES ( EFICIENCIA OPERATIVA TESEO ),45.7 % ,75 % ,45.7 % ,0,5,Mayor al 75 %,77,54.7,71 %
2026,19,300,16,GERENCIA OPERATIVA,1011,4,PROCESOS ( MAPEO DE PROCESOS ),95.3 % ,80 % ,95.3 % ,3.8,3,Mayor al 80 %,77,54.7,71 %
2026,19,300,13,GERENCIA OPERATIVA,1007,,TALEN REVIEW GERENCIAS ( PLAN DE DESARROLLO  ),NA , , ,,0,,77,54.7,71 %
2026,19,300,17,GERENCIA OPERATIVA,1012,,DYNAMICS ( ERP MBC ),NA , , ,,0,,77,54.7,71 %
2026,19,300,9,GERENCIA OPERATIVA,3007,7,COSTO DE VENTA,63.4 % ,65 % ,97.6 % ,7,2,Menor al 130 %,77,54.7,71 %
2026,19,300,7,GERENCIA OPERATIVA,3005,3,PRODUCTIVIDAD DE BOLSAS,"22,085 pzs ","22,476 pzs ",98.3 % ,2.9,3,Mayor al 70 %,77,54.7,71 %
2026,19,300,18,GERENCIA OPERATIVA,101 d,7,AUDITORIAS INTERNAS OPERATIVAS,69.9 % ,85 % ,69.9 % ,0,5,Mayor al 85 %,77,54.7,71 %
2026,19,300,10,GERENCIA OPERATIVA,3008,4,ENTREGAS A TIEMPO  |  TIENDAS CUADRA Y CORRAL,89.2 | 94.7 ,95 % ,60 | 80 ,2.8,3,95 %  -  100 %<BR>90 %  -  80 %<BR>85 %  -  60 %,77,54.7,71 %
2026,19,300,6,GERENCIA OPERATIVA,3004,4,PRODUCTIVIDAD DE CHAMARRAS,"16,384 pzs ","16,122 pzs ",101.6 % ,4,1,Mayor al 70 %,77,54.7,71 %
2026,19,300,3,GERENCIA OPERATIVA,3001,7,PRODUCTIVIDAD DE BOTAS,"136,114 prs ","139,680 prs ",97.4 % ,6.8,3,Mayor al 70 %,77,54.7,71 %
2026,19,300,21,GERENCIA OPERATIVA,1005,,GPTW,NA , , ,,0,,77,54.7,71 %
2026,19,300,4,GERENCIA OPERATIVA,3002,4,PRODUCTIVIDAD DE CINTOS,"94,955 pzs ","98,270 pzs ",96.6 % ,3.9,3,Mayor al 70 %,77,54.7,71 %
2026,19,300,5,GERENCIA OPERATIVA,3003,3,PRODUCTIVIDAD DE BILLETERAS,"40,032 pzs ","40,260 pzs ",99.4 % ,3,3,Mayor al 70 %,77,54.7,71 %
2026,19,300,14,GERENCIA OPERATIVA,1008,,TALEN REVIEW JEFATURAS ( INICIO DE PLAN ),NA , , ,,0,,77,54.7,71 %
2026,19,104,4,JEFATURA DE LOGÍSTICA,1403,8,DÍAS DE PISO NACIONAL,50.4 dias ,35 dias ,0 % ,0,4,35 dias  -  100 %<BR>37.5 dias  -  80 %<BR>40 dias  -  60 %,81,45.4,56 %
2026,19,104,7,JEFATURA DE LOGÍSTICA,1404,5,SERVICIO DISTRIBUIDORES MX,13.2 % ,80 % ,13.2 % ,0,5,Mayor al 80 %,81,45.4,56 %
2026,19,104,8,JEFATURA DE LOGÍSTICA,1405,5,SERVICIO MARKETPLACE,2.8 % ,80 % ,2.8 % ,0,5,Mayor al 80 %,81,45.4,56 %
2026,19,104,11,JEFATURA DE LOGÍSTICA,103 d,5,ROTACIÓN DE PERSONAL DE ÁREAS OPERATIVAS,3.8 % ,3 % ,80 % ,4,3,3 %  -  100 %<BR>3.5 %  -  90 %<BR>4 %  -  80 %,81,45.4,56 %
2026,19,104,2,JEFATURA DE LOGÍSTICA,1401,8,VENTAS POR LÍNEA,96.6 % ,80 % ,96.6 % ,7.7,3,Mayor al 80 %,81,45.4,56 %
2026,19,104,9,JEFATURA DE LOGÍSTICA,101 b,10,AUDITORIAS INTERNAS DE LOGÍSTICA,45.4 % ,85 % ,45.4 % ,0,5,Mayor al 85 %,81,45.4,56 %
2026,19,104,1,JEFATURA DE LOGÍSTICA,1001,25,VENTAS NETAS,"$ 890,815,988 ","$ 823,672,006 ",108.2 % ,25,1,Mayor al 70 %,81,45.4,56 %
2026,19,104,12,JEFATURA DE LOGÍSTICA,1005,,GPTW,NA , , ,,0,,81,45.4,56 %
2026,19,104,3,JEFATURA DE LOGÍSTICA,1402,10,ROTACIÓN INVENTARIO MTS,2.4 vueltas ,5 vueltas ,47.4 % ,4.7,3,Resultado Logrado,81,45.4,56 %
2026,19,104,10,JEFATURA DE LOGÍSTICA,102 i,5,"AUDITORIA DE 5'S EN EL ÁREA DE LOGÍSTICA",80.5 % ,100 % ,80.5 % ,4,3,Resultado Logrado,81,45.4,56 %
2026,19,201,3,JEFATURA DE CONTABILIDAD,2004,5,CUENTAS POR COBRAR,58.9 dias ,60 dias ,98.2 % ,5,2,Menor al 130 %,85,57.4,67.5 %
2026,19,201,4,JEFATURA DE CONTABILIDAD,2005,5,CUENTAS POR PAGAR,34.2 dias ,40 dias ,85.5 % ,5,2,Menor al 130 %,85,57.4,67.5 %
2026,19,201,7,JEFATURA DE CONTABILIDAD,2103,20,PRESENTACIÓN DE IMPUESTOS,99.2 % ,100 % ,99.2 % ,0,5,Mayor al 100 %,85,57.4,67.5 %
2026,19,201,9,JEFATURA DE CONTABILIDAD,102 j,5,"AUDITORIA DE 5'S EN EL ÁREA DE ADMINISTRACIÓN",93.5 % ,100 % ,93.5 % ,4.7,3,Resultado Logrado,85,57.4,67.5 %
2026,19,201,6,JEFATURA DE CONTABILIDAD,2102,20,ENTREGA DE CIERRE MENSUAL,100 % ,80 % ,100 % ,20,1,Mayor al 80 %,85,57.4,67.5 %
2026,19,201,10,JEFATURA DE CONTABILIDAD,103 f,5,ROTACIÓN DE PERSONAL ADMINISTRATIVO,2.3 % ,3 % ,100 % ,5,2,3 %  -  100 %<BR>3.5 %  -  90 %<BR>4 %  -  80 %,85,57.4,67.5 %
2026,19,201,8,JEFATURA DE CONTABILIDAD,101 c,,AUDITORIAS INTERNAS ADMINISTRATIVAS,NA , , ,,0,,85,57.4,67.5 %
2026,19,201,5,JEFATURA DE CONTABILIDAD,2101,15,EFECTIVIDAD EN EL CUMPLIMIENTO DE NOTAS DE CRÉDITO POR PRONTO PAGO,84.5 % ,70 % ,84.5 % ,12.7,3,Mayor al 70 %,85,57.4,67.5 %
2026,19,201,2,JEFATURA DE CONTABILIDAD,1004,5,FLUJO DE EFECTIVO,62.2 % ,80 % ,62.2 % ,0,5,Mayor al 80 %,85,57.4,67.5 %
2026,19,201,11,JEFATURA DE CONTABILIDAD,1005,,GPTW,NA , , ,,0,,85,57.4,67.5 %
2026,19,201,1,JEFATURA DE CONTABILIDAD,1002,5,UTILIDADES DE OPERACIÓN,"$ 248,225,584 ","$ 213,304,663 ",116.4 % ,5,1,Mayor al 70 %,85,57.4,67.5 %
2026,19,102,6,JEFATURA DE CALIDAD,103 d,5,ROTACIÓN DE PERSONAL DE ÁREAS OPERATIVAS,3.8 % ,3 % ,80 % ,4,3,3 %  -  100 %<BR>3.5 %  -  90 %<BR>4 %  -  80 %,95,56.4,59.4 %
2026,19,102,7,JEFATURA DE CALIDAD,1005,,GPTW,NA , , ,,0,,95,56.4,59.4 %
2026,19,102,1,JEFATURA DE CALIDAD,3009,25,BAJAS DE CALIDAD ( DEVOLUCIONES MAS BAJAS ),2.1 % ,0.5 % ,0 % ,0,4,0.5 %  -  100 %<BR>1 %  -  85 %<BR>1.5 %  -  70 %,95,56.4,59.4 %
2026,19,102,3,JEFATURA DE CALIDAD,1202,20,CALIFICACIÓN REPETIBILIDAD & REPRODUCIBILIDAD <BR> ( UNIFICACIÓN DE CRITERIOS DE INSPECCIÓN ),93.8 % ,95 % ,85 % ,17,3,95 %  -  100 %<BR>85 %  -  85 %<BR>75 %  -  75 %,95,56.4,59.4 %
2026,19,102,5,JEFATURA DE CALIDAD,102 g,5,"AUDITORIA DE 5'S EN EL ÁREA DE CALIDAD",88.2 % ,100 % ,88.2 % ,4.4,3,Resultado Logrado,95,56.4,59.4 %
2026,19,102,2,JEFATURA DE CALIDAD,1201,30,"PORCENTAJE DE EFECTIVIDAD 'BIEN A LA PRIMERA'",82.6 % ,95 % ,70 % ,21,3,95 %  -  100 %<BR>90 %  -  80 %<BR>80 %  -  70 %,95,56.4,59.4 %
2026,19,102,4,JEFATURA DE CALIDAD,1203,10,PORCENTAJE DE EFECTIVIDAD EN <BR> LOS PUNTOS DE INSPECCIÓN DEL PRODUCTO,97 % ,95 % ,100 % ,10,1,95 %  -  100 %<BR>90 %  -  80 %<BR>80 %  -  70 %,95,56.4,59.4 %
2026,19,400,3,GERENCIA DE CAPITAL HUMANO,1007,,TALEN REVIEW GERENCIAS ( PLAN DE DESARROLLO  ),NA , , ,,0,,40,13.8,34.5 %
2026,19,400,6,GERENCIA DE CAPITAL HUMANO,101 e,10,AUDITORIAS INTERNAS CAPITAL HUMANO,39.5 % ,85 % ,39.5 % ,0,5,Mayor al 85 %,40,13.8,34.5 %
2026,19,400,8,GERENCIA DE CAPITAL HUMANO,1005,,GPTW,NA , , ,,0,,40,13.8,34.5 %
2026,19,400,7,GERENCIA DE CAPITAL HUMANO,102 d,10,"AUDITORIAS DE 5'S EN LAS ÁREAS DE CAPITAL HUMANO",92 % ,95 % ,90 % ,9,3,95 %  -  100 %<BR>90 %  -  90 %<BR>85 %  -  80 %,40,13.8,34.5 %
2026,19,400,4,GERENCIA DE CAPITAL HUMANO,1008,,TALEN REVIEW JEFATURAS ( INICIO DE PLAN ),NA , , ,,0,,40,13.8,34.5 %
2026,19,400,1,GERENCIA DE CAPITAL HUMANO,103 a,15,ROTACIÓN DE PERSONAL MBC,4.2 % ,3 % ,0 % ,0,4,3 %  -  100 %<BR>3.5 %  -  90 %<BR>4 %  -  80 %,40,13.8,34.5 %
2026,19,400,2,GERENCIA DE CAPITAL HUMANO,1006,,SUSSESION PLAN ( PLAN DE SUCESIÓN PARA GERENTES ),NA , , ,,0,,40,13.8,34.5 %
2026,19,400,5,GERENCIA DE CAPITAL HUMANO,1011,5,PROCESOS ( MAPEO DE PROCESOS ),95.3 % ,80 % ,95.3 % ,4.8,3,Mayor al 80 %,40,13.8,34.5 %
2026,19,101,7,JEFATURA DE COMPRAS,1107,5,CIERRE DE INVENTARIO DEL ALMACÉN DE MATERIA PRIMA,4 días hab. ,3 días hab. ,0 % ,0,4,,87,63.3,72.8 %
2026,19,101,5,JEFATURA DE COMPRAS,1105,20,PIEZAS PLANEADAS VS PIEZAS PROGRAMADAS,88.2 % ,80 % ,88.2 % ,17.6,3,Mayor al 80 %,87,63.3,72.8 %
2026,19,101,9,JEFATURA DE COMPRAS,101 a,10,AUDITORIAS INTERNAS DE COMPRAS,59.3 % ,85 % ,59.3 % ,0,5,Mayor al 85 %,87,63.3,72.8 %
2026,19,101,12,JEFATURA DE COMPRAS,102 f,5,"AUDITORIA DE 5'S EN EL ÁREA DE COMPRAS",94.7 % ,100 % ,94.7 % ,4.7,3,Resultado Logrado,87,63.3,72.8 %
2026,19,101,14,JEFATURA DE COMPRAS,1005,,GPTW,NA , , ,,0,,87,63.3,72.8 %
2026,19,101,8,JEFATURA DE COMPRAS,2005,5,CUENTAS POR PAGAR,34.2 dias ,40 dias ,85.5 % ,5,2,Menor al 130 %,87,63.3,72.8 %
2026,19,101,13,JEFATURA DE COMPRAS,103 d,5,ROTACIÓN DE PERSONAL DE ÁREAS OPERATIVAS,3.8 % ,3 % ,80 % ,4,3,3 %  -  100 %<BR>3.5 %  -  90 %<BR>4 %  -  80 %,87,63.3,72.8 %
2026,19,101,3,JEFATURA DE COMPRAS,1103,7,PARES PROGRAMADOS VS PARES NO SURTIDOS DE BOTAS,99.4 % ,99 % ,100 % ,7,1,99 %  -  100 %<BR>97 %  -  90 %<BR>95 %  -  80 %,87,63.3,72.8 %
2026,19,101,1,JEFATURA DE COMPRAS,1101,20,PRESUPUESTO DEL INVENTARIO DEL ALMACÉN DE PIELES,"$ 87,066,229 ","$ 98,265,185 ",88.6 % ,20,2,Menor al 110 %,87,63.3,72.8 %
2026,19,101,2,JEFATURA DE COMPRAS,1102,5,PRESUPUESTO DEL INVENTARIO DEL ALMACÉN DE MATERIA PRIMA,"$ 26,285,403 ","$ 23,185,696 ",113.4 % ,0,4,Menor al 110 %,87,63.3,72.8 %
2026,19,101,6,JEFATURA DE COMPRAS,1106,5,CIERRE DE INVENTARIO DEL ALMACÉN DE PIELES,3 días hab. ,3 días hab. ,100 % ,5,2,,87,63.3,72.8 %
2026,19,304,1,JEFATURA DE DESARROLLO BOTAS,3401,,ENTREGA DE PROTOTIPOS VS CALENDARIO BOTAS,NA , , ,,0,,58,34.5,59.5 %
2026,19,304,15,JEFATURA DE DESARROLLO BOTAS,1005,,GPTW,NA , , ,,0,,58,34.5,59.5 %
2026,19,304,14,JEFATURA DE DESARROLLO BOTAS,103 d,5,ROTACIÓN DE PERSONAL DE ÁREAS OPERATIVAS,3.8 % ,3 % ,80 % ,4,3,3 %  -  100 %<BR>3.5 %  -  90 %<BR>4 %  -  80 %,58,34.5,59.5 %
2026,19,304,2,JEFATURA DE DESARROLLO BOTAS,3402,9,CUMPLIMIENTO EN EL CALENDARIO DE AMEF <BR> VS CALENDARIO ESTABLECIDO,45.2 % ,100 % ,45.2 % ,4.1,3,Resultado Logrado,58,34.5,59.5 %
2026,19,304,3,JEFATURA DE DESARROLLO BOTAS,3403,,CUMPLIMIENTO EN EL CALENDARIO DE LIBERACIONES <BR> VS CALENDARIO ESTABLECIDO BOTAS ( RESULTADO SEMESTRAL ),NA , , ,,0,,58,34.5,59.5 %
2026,19,304,13,JEFATURA DE DESARROLLO BOTAS,102 o,5,"AUDITORIA DE 5'S EN EL ÁREA DE DESARROLLO BOTAS",80.3 % ,100 % ,80.3 % ,4,3,Resultado Logrado,58,34.5,59.5 %
2026,19,304,9,JEFATURA DE DESARROLLO BOTAS,3409,4,"CUMPLIMIENTO EN LOS AVANCES DE WIP EN SISTEMA, <BR> 12 DÍAS EN BOTAS PROTOTIPOS, MUESTRAS Y LOTES PILOTO",52.4 % ,100 % ,52.4 % ,2.1,3,Resultado Logrado,58,34.5,59.5 %
2026,19,304,12,JEFATURA DE DESARROLLO BOTAS,101 dd,10,AUDITORIAS INTERNAS DE DESARROLLO BOTAS,74.6 % ,85 % ,74.6 % ,0,5,Mayor al 85 %,58,34.5,59.5 %
2026,19,304,11,JEFATURA DE DESARROLLO BOTAS,3411,8,PORCENTAJE DE REPROCESOS EN MUESTRAS Y LOTES PILOTO DE BOTAS,48.4 % ,100 % ,48.4 % ,3.9,3,Resultado Logrado,58,34.5,59.5 %
2026,19,304,8,JEFATURA DE DESARROLLO BOTAS,3408,,CUMPLIMIENTO DE ENTREGAS DE PAQUETES TÉCNICOS CONFORME A CALENDARIO DE ENTREGA DE BETA 7,NA , , ,,0,,58,34.5,59.5 %
2026,19,304,5,JEFATURA DE DESARROLLO BOTAS,3405,,CUMPLIMIENTO DE ENTREGABLES <BR> EN LA ETAPA DE MUESTRAS A INGENIERIA DE COSTOS Y SISTEMAS,NA , , ,,0,,58,34.5,59.5 %
2026,19,304,4,JEFATURA DE DESARROLLO BOTAS,3404,9,CUMPLIMIENTO DE ANÁLISIS DE  VIABILIDAD Y FACTIBILIDAD,100 % ,100 % ,100 % ,9,1,Resultado Logrado,58,34.5,59.5 %
2026,19,304,10,JEFATURA DE DESARROLLO BOTAS,3410,4,CUMPLIMIENTO DE ENTREGA DE PRECOSTEO BOTAS,89.2 % ,100 % ,89.2 % ,3.6,3,Resultado Logrado,58,34.5,59.5 %
2026,19,304,6,JEFATURA DE DESARROLLO BOTAS,3406,,ENTREGA DE MUESTRAS VS CALENDARIO ESTABLECIDO BOTAS,NA , , ,,0,,58,34.5,59.5 %
2026,19,304,7,JEFATURA DE DESARROLLO BOTAS,3407,4,EFECTIVIDAD EN EL PAQUETE TÉCNICO <BR> Y ENTREGABLES EN LA LIBERACIÓN DEL MODELO A PRODUCCIÓN,94 % ,100 % ,94 % ,3.8,3,Resultado Logrado,58,34.5,59.5 %
2026,19,308,3,JEFATURA DE MANTENIMIENTO,3803,15,MANTENIMIENTO PREDICTIVO,90.8 % ,100 % ,90.8 % ,13.6,3,Resultado Logrado,85,73.7,86.7 %
2026,19,308,1,JEFATURA DE MANTENIMIENTO,3801,20,CUMPLIMIENTO  DEL PLAN DE <BR> MANTENIMIENTO PREVENTIVO VS CALENDARIO,97.1 % ,100 % ,97.1 % ,19.4,3,Resultado Logrado,85,73.7,86.7 %
2026,19,308,9,JEFATURA DE MANTENIMIENTO,102 s,5,"AUDITORIA DE 5'S EN EL ÁREA DE MANTENIMIENTO",77.6 % ,100 % ,77.6 % ,3.9,3,Resultado Logrado,85,73.7,86.7 %
2026,19,308,10,JEFATURA DE MANTENIMIENTO,103 d,5,ROTACIÓN DE PERSONAL DE ÁREAS OPERATIVAS,3.8 % ,3 % ,80 % ,4,3,3 %  -  100 %<BR>3.5 %  -  90 %<BR>4 %  -  80 %,85,73.7,86.7 %
2026,19,308,11,JEFATURA DE MANTENIMIENTO,1005,,GPTW,NA , , ,,0,,85,73.7,86.7 %
2026,19,308,2,JEFATURA DE MANTENIMIENTO,3802,15,ADMINISTRAR EL MANTENIMIENTO CORRECTIVO,97.9 % ,100 % ,97.9 % ,14.7,3,Resultado Logrado,85,73.7,86.7 %
2026,19,308,7,JEFATURA DE MANTENIMIENTO,3807,5,COMPARATIVO DEL GASTO REAL CONTRA LO PLANEADO,-6.7 % ,5 % ,100 % ,5,2,,85,73.7,86.7 %
2026,19,308,4,JEFATURA DE MANTENIMIENTO,3804,10,MANTENIMIENTO AUTÓNOMO,81.1 % ,100 % ,81.1 % ,8.1,3,Resultado Logrado,85,73.7,86.7 %
2026,19,308,8,JEFATURA DE MANTENIMIENTO,101 dh,,AUDITORIAS INTERNAS DE MANTENIMIENTO,NA , , ,,0,,85,73.7,86.7 %
2026,19,308,6,JEFATURA DE MANTENIMIENTO,3806,5,CONTROLAR Y ADMINISTRAR INVENTARIOS DE REFACCIONES,0 items ,5 item ,100 % ,5,2,,85,73.7,86.7 %
2026,19,308,5,JEFATURA DE MANTENIMIENTO,3805,5,CONTROLAR Y ADMINISTRAR INVENTARIOS DE MAQUINARIA,0.3 maquinas ,0 maquinas ,0 % ,0,4,,85,73.7,86.7 %
2026,19,303,27,JEFATURA DE PRODUCCIÓN ACCESORIOS,101 dc,,AUDITORIAS INTERNAS DE PRODUCCIÓN ACCESORIOS,NA , , ,,0,,85,83.7,98.5 %
2026,19,303,26,JEFATURA DE PRODUCCIÓN ACCESORIOS,3322,7,BAJAS DE CALIDAD EN PRODUCCIÓN ( LINEAS DE ACCESORIOS ),0 % ,0.5 % ,100 % ,7,2,0.5 %  -  100 %<BR>1 %  -  80 %<BR>1.5 %  -  60 %,85,83.7,98.5 %
2026,19,303,29,JEFATURA DE PRODUCCIÓN ACCESORIOS,103 c,5,ROTACIÓN DE PERSONAL DE ACCESORIOS,3.7 % ,3 % ,80 % ,4,3,3 %  -  100 %<BR>3.5 %  -  90 %<BR>4 %  -  80 %,85,83.7,98.5 %
2026,19,303,28,JEFATURA DE PRODUCCIÓN ACCESORIOS,102 n,5,"AUDITORIA DE 5'S EN EL ÁREA DE ACCESORIOS",97 % ,100 % ,97 % ,4.8,3,Resultado Logrado,85,83.7,98.5 %
2026,19,303,25,JEFATURA DE PRODUCCIÓN ACCESORIOS,3321,5,REPROCESOS EN PLANTA ( LINEAS DE ACCESORIOS ),1.6 % ,5 % ,100 % ,5,2,5 %  -  100 %<BR>6.5 %  -  80 %<BR>8 %  -  60 %,85,83.7,98.5 %
2026,19,303,16,JEFATURA DE PRODUCCIÓN ACCESORIOS,3313,1.75,PRESUPUESTO DE COSTO DE MANO DE OBRA DIRECTA EN CHAMARRAS,$ 463.48 ,$ 529.21 ,100 % ,1.8,2,,85,83.7,98.5 %
2026,19,303,8,JEFATURA DE PRODUCCIÓN ACCESORIOS,3306,3.75,DÍAS DE WIP BILLETERAS,6.1 dias ,7 dias ,100 % ,3.8,2,7 dias  -  100 %<BR>8 dias  -  80 %<BR>9 dias  -  60 %,85,83.7,98.5 %
2026,19,303,9,JEFATURA DE PRODUCCIÓN ACCESORIOS,3307,1.75,PRODUCTIVIDAD PIEZAS / HOMBRE  ( BILLETERAS ),4.35 pzs/hom ,4.19 pzs/hom ,100 % ,1.8,1,,85,83.7,98.5 %
2026,19,303,6,JEFATURA DE PRODUCCIÓN ACCESORIOS,3305,1.25,EFECTIVIDAD EN ENTREGAS A PT CINTOS ( ANTIGÜEDAD DE LOTES EN WIP ),97.9 % ,100 % ,97.9 % ,1.2,3,Resultado Logrado,85,83.7,98.5 %
2026,19,303,10,JEFATURA DE PRODUCCIÓN ACCESORIOS,3308,1.75,PRESUPUESTO DE COSTO DE MANO DE OBRA DIRECTA EN BILLETERAS,$ 117.78 ,$ 124.01 ,100 % ,1.8,2,,85,83.7,98.5 %
2026,19,303,12,JEFATURA DE PRODUCCIÓN ACCESORIOS,3310,1.25,EFECTIVIDAD EN ENTREGAS A PT BILLETERAS ( ANTIGÜEDAD DE LOTES EN WIP ),93 % ,100 % ,93 % ,1.2,3,Resultado Logrado,85,83.7,98.5 %
2026,19,303,24,JEFATURA DE PRODUCCIÓN ACCESORIOS,3320,1.25,EFECTIVIDAD EN ENTREGAS A PT BOLSAS ( ANTIGÜEDAD DE LOTES EN WIP ),95.2 % ,100 % ,95.2 % ,1.2,3,Resultado Logrado,85,83.7,98.5 %
2026,19,303,11,JEFATURA DE PRODUCCIÓN ACCESORIOS,3309,1.75,CUMPLIMIENTO DEL COSTO PRESUPUESTADO <BR> EN MATERIALES DIRECTOS E INDIRECTOS DE BILLETERAS,100 % ,95 % ,100 % ,1.8,1,95 %  -  100 %<BR>94 %  -  80 %<BR>93 %  -  60 %,85,83.7,98.5 %
2026,19,303,4,JEFATURA DE PRODUCCIÓN ACCESORIOS,3303,1.75,PRESUPUESTO DE COSTO DE MANO DE OBRA DIRECTA EN CINTOS,$ 51.35 ,$ 51.11 ,80 % ,1.4,3,,85,83.7,98.5 %
2026,19,303,1,JEFATURA DE PRODUCCIÓN ACCESORIOS,3002,5.5,PRODUCTIVIDAD DE CINTOS,"94,955 pzs ","98,270 pzs ",96.6 % ,5.3,3,Mayor al 70 %,85,83.7,98.5 %
2026,19,303,7,JEFATURA DE PRODUCCIÓN ACCESORIOS,3003,5.5,PRODUCTIVIDAD DE BILLETERAS,"40,032 pzs ","40,260 pzs ",99.4 % ,5.5,3,Mayor al 70 %,85,83.7,98.5 %
2026,19,303,30,JEFATURA DE PRODUCCIÓN ACCESORIOS,1005,,GPTW,NA , , ,,0,,85,83.7,98.5 %
2026,19,303,13,JEFATURA DE PRODUCCIÓN ACCESORIOS,3004,5.5,PRODUCTIVIDAD DE CHAMARRAS,"16,384 pzs ","16,122 pzs ",101.6 % ,5.5,1,Mayor al 70 %,85,83.7,98.5 %
2026,19,303,3,JEFATURA DE PRODUCCIÓN ACCESORIOS,3302,1.75,PRODUCTIVIDAD PIEZAS / HOMBRE  ( CINTOS ),105 pzs/hom ,92 pzs/hom ,100 % ,1.8,1,,85,83.7,98.5 %
2026,19,303,14,JEFATURA DE PRODUCCIÓN ACCESORIOS,3311,3.75,DÍAS DE WIP CHAMARRAS,6.1 dias ,7 dias ,100 % ,3.8,2,7 dias  -  100 %<BR>8 dias  -  80 %<BR>9 dias  -  60 %,85,83.7,98.5 %
2026,19,303,2,JEFATURA DE PRODUCCIÓN ACCESORIOS,3301,3.75,DÍAS DE WIP CINTOS,5.9 dias ,7 dias ,100 % ,3.8,2,7 dias  -  100 %<BR>8 dias  -  80 %<BR>9 dias  -  60 %,85,83.7,98.5 %
2026,19,303,19,JEFATURA DE PRODUCCIÓN ACCESORIOS,3005,5.5,PRODUCTIVIDAD DE BOLSAS,"22,085 pzs ","22,476 pzs ",98.3 % ,5.4,3,Mayor al 70 %,85,83.7,98.5 %
2026,19,303,5,JEFATURA DE PRODUCCIÓN ACCESORIOS,3304,1.75,CUMPLIMIENTO DEL COSTO PRESUPUESTADO <BR> EN MATERIALES DIRECTOS E INDIRECTOS DE CINTOS,100 % ,95 % ,100 % ,1.8,1,95 %  -  100 %<BR>94 %  -  80 %<BR>93 %  -  60 %,85,83.7,98.5 %
2026,19,303,20,JEFATURA DE PRODUCCIÓN ACCESORIOS,3316,3.75,DÍAS DE WIP BOLSAS,6.3 dias ,7 dias ,100 % ,3.8,2,7 dias  -  100 %<BR>8 dias  -  80 %<BR>9 dias  -  60 %,85,83.7,98.5 %
2026,19,303,15,JEFATURA DE PRODUCCIÓN ACCESORIOS,3312,1.75,PRODUCTIVIDAD PIEZAS / HOMBRE  ( CHAMARRAS ),1.38 pzs/hom ,1.12 pzs/hom ,100 % ,1.8,1,,85,83.7,98.5 %
2026,19,303,18,JEFATURA DE PRODUCCIÓN ACCESORIOS,3315,1.25,EFECTIVIDAD EN ENTREGAS A PT CHAMARRAS ( ANTIGÜEDAD DE LOTES EN WIP ),97.3 % ,100 % ,97.3 % ,1.2,3,Resultado Logrado,85,83.7,98.5 %
2026,19,303,21,JEFATURA DE PRODUCCIÓN ACCESORIOS,3317,1.75,PRODUCTIVIDAD PIEZAS / HOMBRE  ( BOLSAS ),1.68 pzs/hom ,1.60 pzs/hom ,100 % ,1.8,1,,85,83.7,98.5 %
2026,19,303,17,JEFATURA DE PRODUCCIÓN ACCESORIOS,3314,1.75,CUMPLIMIENTO DEL COSTO PRESUPUESTADO <BR> EN MATERIALES DIRECTOS E INDIRECTOS DE CHAMARRAS,100 % ,95 % ,100 % ,1.8,1,95 %  -  100 %<BR>94 %  -  80 %<BR>93 %  -  60 %,85,83.7,98.5 %
2026,19,303,22,JEFATURA DE PRODUCCIÓN ACCESORIOS,3318,1.75,PRESUPUESTO DE COSTO DE MANO DE OBRA DIRECTA EN BOLSAS,$ 328.11 ,$ 338.81 ,100 % ,1.8,2,,85,83.7,98.5 %
2026,19,303,23,JEFATURA DE PRODUCCIÓN ACCESORIOS,3319,1.75,CUMPLIMIENTO DEL COSTO PRESUPUESTADO <BR> EN MATERIALES DIRECTOS E INDIRECTOS DE BOLSAS,100 % ,95 % ,100 % ,1.8,1,95 %  -  100 %<BR>94 %  -  80 %<BR>93 %  -  60 %,85,83.7,98.5 %
2026,19,307,9,JEFATURA DE INGENIERÍA DE COSTOS Y SISTEMA,1005,,GPTW,NA , , ,,0,,85,67.2,79.1 %
2026,19,307,1,JEFATURA DE INGENIERÍA DE COSTOS Y SISTEMA,3701,25,VARIACIÓN ENTRE EL COSTO REAL DE MATERIALES DIRECTOS VS PRESUPUESTADO,"$ 48,032,030 ","$ 58,772,251 ",100 % ,25,2,,85,67.2,79.1 %
2026,19,307,6,JEFATURA DE INGENIERÍA DE COSTOS Y SISTEMA,101 dg,10,AUDITORIAS INTERNAS DE INGENIERÍA DE COSTOS Y SISTEMA,75.7 % ,85 % ,75.7 % ,0,5,Mayor al 85 %,85,67.2,79.1 %
2026,19,307,5,JEFATURA DE INGENIERÍA DE COSTOS Y SISTEMA,3705,,CUMPLIMIENTO DEL CALENDARIO DE <BR> DEPURACIÓN DE CONTANTES Y HERRAMENTALES <BR> ( RESULTADO SEMESTRAL | JUNIO Y DICIEMBRE ),NA , , ,,0,,85,67.2,79.1 %
